id,name,node1,node2,weight,normalized_weight
13318686,Marshall Avenue,122716439,122811201,0.001320300000010377,132
13318686,Marshall Avenue,122811201,122767123,0.0014158000000037418,141
13318692,Prairie Court,122801486,122811245,0.0005289000000061606,52
13318692,Prairie Court,122811245,122811247,0.0003775000000061368,37
13318705,Mount Lowe Drive,122811397,122811399,0.0008613999999980138,86
13318738,East Standish Avenue,122811652,122811654,0.0008964000000020178,89
13318744,East Standish Avenue,122624274,122811675,0.0017680999999925007,176
13318744,East Standish Avenue,122811675,122775936,0.0021820000000047912,218
13318775,East Sunview Drive,122811905,122811907,0.0010863999999912721,108
13318840,Sandlewood Avenue,122809715,122812292,0.00107940000000184,107
13318840,Sandlewood Avenue,122812292,122812294,0.0016831000000010476,168
13318840,Sandlewood Avenue,122812297,122812299,0.0029553000000035468,295
13318840,Sandlewood Avenue,122812299,122812301,0.0010783999999972593,107
13318862,South Oriole Street,122642162,122770991,0.0007573999999905823,75
13318862,South Oriole Street,122770991,122812358,0.0007365000000021382,73
13318862,South Oriole Street,122812358,122636264,0.002411900000012679,241
13318936,South Scarborough Lane,122812750,122761562,0.0007140000000021018,71
13318936,South Scarborough Lane,122761562,122812752,0.0007330999999908272,73
13318939,San Juan Lane,9163713249,122812768,7.449999999664669e-05,7
13318939,San Juan Lane,122812768,122812774,0.002664999999993256,266
13319128,Navajo Avenue,122813850,122560246,0.0004580000000018458,45
13319128,Navajo Avenue,122560246,122732911,0.000674999999993986,67
13319128,Navajo Avenue,122732911,122813852,0.0006800999999967416,68
13319128,Navajo Avenue,122813852,122683537,0.0007321000000146682,73
13319128,Navajo Avenue,122683537,122703880,0.0007319999999921833,73
13319140,Bernadette Avenue,4022479720,122813895,0.00010890000000784994,10
13319140,Bernadette Avenue,122813895,122813896,0.0021841999999949735,218
13319140,Bernadette Avenue,122813896,122813898,0.0007050000000035084,70
13319251,Grovelake Drive,122814491,122814493,0.0007352999999952203,73
13319251,Grovelake Drive,122814493,122814496,0.0009340999999949418,93
13319430,Gardenia Avenue,122606531,122790958,0.0008471000000014328,84
13319430,Gardenia Avenue,122790958,122815792,0.001817299999991917,181
13319430,Gardenia Avenue,122815792,122815797,0.0009728000000066572,97
13319454,Trail View Place,122815931,122779217,0.0005907000000036078,59
13319459,Bellflower Drive,122815951,122815954,0.0014541000000107829,145
13319516,El Mirardor Drive,122816268,122816270,0.0005593000000061465,55
13319540,North Lombard Drive,122816445,122709537,0.0007070999999996275,70
13319540,North Lombard Drive,122709537,122816447,0.0007065999999937844,70
13319540,North Lombard Drive,122816447,122816449,0.0007079999999959341,70
13319540,North Lombard Drive,122816449,122809369,0.0007171000000028016,71
13319544,Chilsom Way,122685677,122816467,0.0006985999999926662,69
13319567,Lynwood Street,122816549,122816556,0.0018230000000016844,182
13319569,Huggins Avenue,122816565,122766859,0.003022899999997719,302
13319570,Huggins Avenue,122816570,122816572,0.0007631999999944128,76
13319582,South McCloud Street,122816627,122816629,0.0009061000000016861,90
13319582,South McCloud Street,122816629,122816631,0.000995600000003094,99
13319618,North Citron Street,122669801,122794889,0.0014657999999982962,146
13319618,North Citron Street,122794889,122816827,0.002899799999994457,289
13319618,North Citron Street,122816827,122816829,0.001957900000000734,195
13319618,North Citron Street,122816829,122816831,0.0009264000000044348,92
13319618,North Citron Street,122816831,122774320,0.00096879999999544,96
13319618,North Citron Street,122774320,122816834,0.0009709999999998331,97
13319618,North Citron Street,122816834,122774352,0.0010216000000013992,102
13319618,North Citron Street,122774352,122816837,0.0010657000000051653,106
13319618,North Citron Street,122816837,122816840,0.00014430000000231757,14
13319618,North Citron Street,122816840,122816843,0.0016100999999935084,161
13319618,North Citron Street,122816843,1917564951,0.00011700000001013677,11
13319631,North Maplewood Street,122816967,122816976,0.0007196000000035951,71
13319631,North Maplewood Street,122816976,122816978,0.00027229999999178744,27
13319631,North Maplewood Street,122725650,122816980,0.000701400000004071,70
13319634,North Maplewood Street,122764797,122816996,0.0007976000000127215,79
